conversation_id_str,full_text,category,user_id_str,username,created_at,tokenized,stemmed
1779928376876400128,aku magang studi independen aja gak se berisik wahai anak magang overproud,Pengalaman Keseluruhan,1.40885569901517e+18,melatiiihhh,Mon Apr 15 17:42:49 +0000 2024,"['aku', 'magang', 'studi', 'independen', 'aja', 'gak', 'se', 'berisik', 'wahai', 'anak', 'magang', 'overproud']",aku magang studi independen aja gak se berisik wahai anak magang overproud
1779867696580209920,iyaa aku lebaran kemaren bawa laptop buat nyicil studi independen,Pengalaman Keseluruhan,1.71168477454341e+18,justmas2biasa,Mon Apr 15 14:37:21 +0000 2024,"['iyaa', 'aku', 'lebaran', 'kemaren', 'bawa', 'laptop', 'buat', 'nyicil', 'studi', 'independen']",iyaa aku lebaran kemaren bawa laptop buat nyicil studi independen
1779557597810769920,wew temen studi independen w ud married ajj,Pengalaman Keseluruhan,1.04813804026939e+18,canceriangil,Sun Apr 14 17:09:28 +0000 2024,"['wew', 'temen', 'studi', 'independen', 'w', 'ud', 'married', 'ajj']",wew temen studi independen w ud married ajj
1779373731930070016,boleeh aku pernah ikut studi independen,Pengalaman Keseluruhan,1.00385039349372e+18,kapuzziner,Sun Apr 14 05:23:30 +0000 2024,"['boleeh', 'aku', 'pernah', 'ikut', 'studi', 'independen']",boleeh aku pernah ikut studi independen
1778679638652519936,libur lebaran kepikiran terus tugas studi independen msib sm tubes njg,Pengalaman Keseluruhan,1.13700086174428e+18,satnitevibe,Fri Apr 12 07:00:46 +0000 2024,"['libur', 'lebaran', 'kepikiran', 'terus', 'tugas', 'studi', 'independen', 'msib', 'sm', 'tubes', 'njg']",libur lebaran pikir terus tugas studi independen msib sm tubes njg
1778621489375579904,ih apa aku akhir juli lama bet bjir mau ketemu ayang kapan selesai studi independen nya,Pengalaman Keseluruhan,1.29993135808553e+18,uhiigh,Fri Apr 12 03:17:04 +0000 2024,"['ih', 'apa', 'aku', 'akhir', 'juli', 'lama', 'bet', 'bjir', 'mau', 'ketemu', 'ayang', 'kapan', 'selesai', 'studi', 'independen', 'nya']",ih apa aku akhir juli lama bet bjir mau ketemu ayang kapan selesai studi independen nya
1778458920492869888,selamat malam semuanya sebelumnya perkenalkan nama febi sedang mengerjakan project studi independen startup digital mengangkat tema terkait joki tugas dunia kuliah sedang mencari narasumber diwawancarai mengenai topik tersebut,Proses Belajar Mengajar,1.28648693878705e+18,anonmeuknow,Thu Apr 11 16:23:43 +0000 2024,"['selamat', 'malam', 'semuanya', 'sebelumnya', 'perkenalkan', 'nama', 'febi', 'sedang', 'mengerjakan', 'project', 'studi', 'independen', 'startup', 'digital', 'mengangkat', 'tema', 'terkait', 'joki', 'tugas', 'dunia', 'kuliah', 'sedang', 'mencari', 'narasumber', 'diwawancarai', 'mengenai', 'topik', 'tersebut']",selamat malam semua belum kenal nama febi sedang kerja project studi independen startup digital angkat tema kait joki tugas dunia kuliah sedang cari narasumber wawancara kena topik sebut
1777943687881969920,kurang setuju emang dasarnya indeks pendidikan indo rendah aku ngeliat usaha pemerintah buat mencerdaskan bangsa apalgi blkgn kemdikbud buat program pertukaran pelajar msib studi independen nyempe,Proses Belajar Mengajar,1.23518453771536e+18,UlyaniAchmad,Thu Apr 11 01:14:11 +0000 2024,"['kurang', 'setuju', 'emang', 'dasarnya', 'indeks', 'pendidikan', 'indo', 'rendah', 'aku', 'ngeliat', 'usaha', 'pemerintah', 'buat', 'mencerdaskan', 'bangsa', 'apalgi', 'blkgn', 'kemdikbud', 'buat', 'program', 'pertukaran', 'pelajar', 'msib', 'studi', 'independen', 'nyempe']",kurang tuju emang dasar indeks didik indo rendah aku ngeliat usaha perintah buat cerdas bangsa apalgi blkgn kemdikbud buat program tukar ajar msib studi independen nyempe
1776021720157289984,on boarding mahasiswa unidha malang program kampus mengajar angkatan magang studi independen bersertifikat angakatan sukses selalu rekanrekan mahasiswa unidha malang,Administrasi,1.21148856159941e+18,unidhamalang,Thu Apr 04 22:59:09 +0000 2024,"['on', 'boarding', 'mahasiswa', 'unidha', 'malang', 'program', 'kampus', 'mengajar', 'angkatan', 'magang', 'studi', 'independen', 'bersertifikat', 'angakatan', 'sukses', 'selalu', 'rekanrekan', 'mahasiswa', 'unidha', 'malang']",on boarding mahasiswa unidha malang program kampus ajar angkat magang studi independen sertifikat angakatan sukses selalu rekanrekan mahasiswa unidha malang
1775831122230050048,ahahaha sekarang aje ikut studi independen orang bataknya kalo ngomong berasa ngegas anjoy dahal normal,Pengalaman Keseluruhan,1.17758299232511e+18,Cosm1cVoyager,Thu Apr 04 10:21:47 +0000 2024,"['ahahaha', 'sekarang', 'aje', 'ikut', 'studi', 'independen', 'orang', 'bataknya', 'kalo', 'ngomong', 'berasa', 'ngegas', 'anjoy', 'dahal', 'normal']",ahahaha sekarang aje ikut studi independen orang batak kalo ngomong asa ngegas anjoy dahal normal
1775052618945230080,studi independen ngapain aja,Proses Belajar Mengajar,1.11223698519467e+18,eodokyazumi,Thu Apr 04 03:11:46 +0000 2024,"['studi', 'independen', 'ngapain', 'aja']",studi independen ngapain aja
1773796427606720000,kak mutualan yuu mungkin aku sharing jugaa aku kebetulan ikut studi independen jugaa,Proses Belajar Mengajar,1.41622817967761e+18,floweringtales,Wed Apr 03 11:18:29 +0000 2024,"['kak', 'mutualan', 'yuu', 'mungkin', 'aku', 'sharing', 'jugaa', 'aku', 'kebetulan', 'ikut', 'studi', 'independen', 'jugaa']",kak mutualan yuu mungkin aku sharing jugaa aku betul ikut studi independen jugaa
1775473144310220032,tahun kemaren beres ngurusin hima dpm studi independen magang self rewardnya beli light stick ive nah usahakan nonton swih self reward tahun kuliah,Pengalaman Keseluruhan,1.55877502601848e+18,yisizonedx,Wed Apr 03 10:39:18 +0000 2024,"['tahun', 'kemaren', 'beres', 'ngurusin', 'hima', 'dpm', 'studi', 'independen', 'magang', 'self', 'rewardnya', 'beli', 'light', 'stick', 'ive', 'nah', 'usahakan', 'nonton', 'swih', 'self', 'reward', 'tahun', 'kuliah']",tahun kemaren beres ngurusin hima dpm studi independen magang self rewardnya beli light stick ive nah usaha nonton swih self reward tahun kuliah
1775052618945230080,klo studi independen ji ntar gimana konversi sks nya,Proses Belajar Mengajar,1.11223698519467e+18,eodokyazumi,Wed Apr 03 09:34:12 +0000 2024,"['klo', 'studi', 'independen', 'ji', 'ntar', 'gimana', 'konversi', 'sks', 'nya']",klo studi independen ji ntar gimana konversi sks nya
1775073580767930112,kesian banget tementemen aku ikut studi independen nf serasa kerja rodi mana pas menyampaikan keluh kesah malah mau dikeluarin kan kek anti kritik banget,Pengalaman Keseluruhan,1.3613301590144e+18,n3wme_,Tue Apr 02 08:11:35 +0000 2024,"['kesian', 'banget', 'tementemen', 'aku', 'ikut', 'studi', 'independen', 'nf', 'serasa', 'kerja', 'rodi', 'mana', 'pas', 'menyampaikan', 'keluh', 'kesah', 'malah', 'mau', 'dikeluarin', 'kan', 'kek', 'anti', 'kritik', 'banget']",kesi banget tementemen aku ikut studi independen nf serasa kerja rodi mana pas sampai keluh kesah malah mau dikeluarin kan kek anti kritik banget
1735988996864709888,studi ilmu pengetahuan modern bahkan menemukan kesadaran consciousness berinteraksi dgn alam semesta semakin membuktikan riset independen ttg topik creator god bukan sekedar fantasifiksi belaka,Proses Belajar Mengajar,1.63961181481117e+18,Seeking_truth90,Tue Apr 02 07:37:59 +0000 2024,"['studi', 'ilmu', 'pengetahuan', 'modern', 'bahkan', 'menemukan', 'kesadaran', 'consciousness', 'berinteraksi', 'dgn', 'alam', 'semesta', 'semakin', 'membuktikan', 'riset', 'independen', 'ttg', 'topik', 'creator', 'god', 'bukan', 'sekedar', 'fantasifiksi', 'belaka']",studi ilmu tahu modern bahkan temu sadar consciousness interaksi dgn alam semesta makin bukti riset independen ttg topik creator god bukan dar fantasifiksi belaka
1686265199656090112,kakk aku mau nanya ttg studi independen gak,Proses Belajar Mengajar,1.25141853210705e+18,garuferya,Tue Apr 02 05:39:42 +0000 2024,"['kakk', 'aku', 'mau', 'nanya', 'ttg', 'studi', 'independen', 'gak']",kakk aku mau nanya ttg studi independen gak
1775026635261260032, kalian lebih milih studi independen magang,Proses Belajar Mengajar,1.0460840087428e+18,collegemenfess,Tue Apr 02 05:05:02 +0000 2024,"['kalian', 'lebih', 'milih', 'studi', 'independen', 'magang']",kalian lebih milih studi independen magang
1774869493589880064,skrg jam sehari soalnya studi independen,Pengalaman Keseluruhan,1.57440254531681e+18,beealtz,Mon Apr 01 18:40:37 +0000 2024,"['skrg', 'jam', 'sehari', 'soalnya', 'studi', 'independen']",skrg jam hari soal studi independen
1774818791840780032,studi independen ran kaga uts,Pengalaman Keseluruhan,1.54976181508913e+18,yosefinatalie,Mon Apr 01 15:36:48 +0000 2024,"['studi', 'independen', 'ran', 'kaga', 'uts']",studi independen ran kaga uts
1774571852238870016,siapa sangka remehin studi independen bakal dapet tugas lintas jurusan gak expect suruh bikin website polos pelompong begini hari ngoding allah abis saur ketemu buka lu bayangin aja maboknya gimana ampe nangis gue ngerjain,Pengalaman Keseluruhan,1.49021638035203e+18,jxxyoun,Sun Mar 31 22:57:54 +0000 2024,"['siapa', 'sangka', 'remehin', 'studi', 'independen', 'bakal', 'dapet', 'tugas', 'lintas', 'jurusan', 'gak', 'expect', 'suruh', 'bikin', 'website', 'polos', 'pelompong', 'begini', 'hari', 'ngoding', 'allah', 'abis', 'saur', 'ketemu', 'buka', 'lu', 'bayangin', 'aja', 'maboknya', 'gimana', 'ampe', 'nangis', 'gue', 'ngerjain']",siapa sangka remehin studi independen bakal dapet tugas lintas jurus gak expect suruh bikin website polos lompong begini hari ngoding allah abis saur ketemu buka lu bayangin aja maboknya gimana ampe nang gue ngerjain
1773796427606720000,aku studi independen kak bidang data engineer,Pengalaman Keseluruhan,1.04555040726138e+18,tigabelasnih,Sun Mar 31 21:13:06 +0000 2024,"['aku', 'studi', 'independen', 'kak', 'bidang', 'data', 'engineer']",aku studi independen kak bidang data engineer
1774406032825240064, hi kakak kakak pernah ikut studi independen gak bersedia aku tanya tanya detail gitu,Proses Belajar Mengajar,1.0460840087428e+18,collegemenfess,Sun Mar 31 11:58:59 +0000 2024,"['hi', 'kakak', 'kakak', 'pernah', 'ikut', 'studi', 'independen', 'gak', 'bersedia', 'aku', 'tanya', 'tanya', 'detail', 'gitu']",hi kakak kakak pernah ikut studi independen gak sedia aku tanya tanya detail gitu
1766516055612979968,day magang studi independen bersertifikat sahur nasi sayur daun pepaya lauk ayam tongseng ikan saus singapura buka nasi sate pak manto,Pengalaman Keseluruhan,1.26383719691562e+18,Atlitgelarkain,Sat Mar 30 14:23:00 +0000 2024,"['day', 'magang', 'studi', 'independen', 'bersertifikat', 'sahur', 'nasi', 'sayur', 'daun', 'pepaya', 'lauk', 'ayam', 'tongseng', 'ikan', 'saus', 'singapura', 'buka', 'nasi', 'sate', 'pak', 'manto']",day magang studi independen sertifikat sahur nasi sayur daun pepaya lauk ayam tongseng ikan saus singapura buka nasi sate pak manto
1772886666803559936,kit royal tropical institute merupakan pusat studi independen ahli berfokus sustainable economic development global health gender umkmbrigodigital reqread,Pengalaman Keseluruhan,1.7595225915918e+18,milamila_m,Wed Mar 27 07:24:26 +0000 2024,"['kit', 'royal', 'tropical', 'institute', 'merupakan', 'pusat', 'studi', 'independen', 'ahli', 'berfokus', 'sustainable', 'economic', 'development', 'global', 'health', 'gender', 'umkmbrigodigital', 'reqread']",kit royal tropical institute rupa pusat studi independen ahli fokus sustainable economic development global health gender umkmbrigodigital reqread
1772529803037449984, studi independen konversi gess magangnya msibnya aja diconvert thankss,Proses Belajar Mengajar,1.0460840087428e+18,collegemenfess,Tue Mar 26 07:43:31 +0000 2024,"['studi', 'independen', 'konversi', 'gess', 'magangnya', 'msibnya', 'aja', 'diconvert', 'thankss']",studi independen konversi gess magang msibnya aja diconvert thankss
1772238948921929984,frilens tp keteteran jg sie pdhl kuliah taun frilens trus perna magang studi independen kagak keteteran sekalinya skripsi keteteran,Pengalaman Keseluruhan,1.14314051060682e+18,bucinsiyoon,Mon Mar 25 13:50:07 +0000 2024,"['frilens', 'tp', 'keteteran', 'jg', 'sie', 'pdhl', 'kuliah', 'taun', 'frilens', 'trus', 'perna', 'magang', 'studi', 'independen', 'kagak', 'keteteran', 'sekalinya', 'skripsi', 'keteteran']",frilens tp keteter jg sie pdhl kuliah taun frilens trus perna magang studi independen kagak keteter sekali skripsi keteter
1772170001530889984,rl sini mahasiswa join msib studi independen temenan ayo lets talk about our daily life,Proses Belajar Mengajar,1.33162063372625e+18,ssefnum,Mon Mar 25 07:53:48 +0000 2024,"['rl', 'sini', 'mahasiswa', 'join', 'msib', 'studi', 'independen', 'temenan', 'ayo', 'lets', 'talk', 'about', 'our', 'daily', 'life']",rl sini mahasiswa join msib studi independen temenan ayo lets talk about our daily life
1772110107972930048,iisma teman teman pengurus ikmaut lolos msib magang maupun studi independen batch lho pokoknya ga rugi deh jadi anggota maupun penggurus ikmaut,Pengalaman Keseluruhan,1.34276727789721e+18,IkmaUt,Mon Mar 25 05:09:17 +0000 2024,"['iisma', 'teman', 'teman', 'pengurus', 'ikmaut', 'lolos', 'msib', 'magang', 'maupun', 'studi', 'independen', 'batch', 'lho', 'pokoknya', 'ga', 'rugi', 'deh', 'jadi', 'anggota', 'maupun', 'penggurus', 'ikmaut']",iisma teman teman urus ikmaut lolos msib magang maupun studi independen batch lho pokok ga rugi deh jadi anggota maupun penggurus ikmaut
1772006487537449984,angkatanku malah kelas inter diarahin ikut iisma kalo reguler diarahin mbkmmagang biasa kalo mau ikut studi independen iisma berasa ribet banget selalu ditanyain gak coba mbkm aja magang nyari sendiri aja gak terlalu diurus selalu mbkm diprioritasin,Pengalaman Keseluruhan,1.62641298040882e+18,valebntine,Sun Mar 24 21:04:03 +0000 2024,"['angkatanku', 'malah', 'kelas', 'inter', 'diarahin', 'ikut', 'iisma', 'kalo', 'reguler', 'diarahin', 'mbkmmagang', 'biasa', 'kalo', 'mau', 'ikut', 'studi', 'independen', 'iisma', 'berasa', 'ribet', 'banget', 'selalu', 'ditanyain', 'gak', 'coba', 'mbkm', 'aja', 'magang', 'nyari', 'sendiri', 'aja', 'gak', 'terlalu', 'diurus', 'selalu', 'mbkm', 'diprioritasin']",angkat malah kelas inter diarahin ikut iisma kalo reguler diarahin mbkmmagang biasa kalo mau ikut studi independen iisma asa ribet banget selalu ditanyain gak coba mbkm aja magang nyari sendiri aja gak terlalu urus selalu mbkm diprioritasin
1771594326667079936,imho msib permagangan harusnya lebih ditekenin buat diploma sarjana terapan sarjana harusnya studi independen dikuatin memprovide sarjana mengembangkan mengaplikasikan keilmuan masyarakat,Proses Belajar Mengajar,1320274640.0,ProfMelankolis,Sat Mar 23 17:46:16 +0000 2024,"['imho', 'msib', 'permagangan', 'harusnya', 'lebih', 'ditekenin', 'buat', 'diploma', 'sarjana', 'terapan', 'sarjana', 'harusnya', 'studi', 'independen', 'dikuatin', 'memprovide', 'sarjana', 'mengembangkan', 'mengaplikasikan', 'keilmuan', 'masyarakat']",imho msib magang harus lebih ditekenin buat diploma sarjana terap sarjana harus studi independen dikuatin memprovide sarjana kembang aplikasi ilmu masyarakat
1771550792245270016,magang studi independen bersertifikat mas program kemendikbud gitu,Proses Belajar Mengajar,1.2196751669611e+18,DPRIANGASIH,Sat Mar 23 15:00:14 +0000 2024,"['magang', 'studi', 'independen', 'bersertifikat', 'mas', 'program', 'kemendikbud', 'gitu']",magang studi independen sertifikat mas program kemendikbud gitu
1771472783253420032, ga bilang kalo studi independen secapek kirain enak online rumah ternyata,Pengalaman Keseluruhan,1.0460840087428e+18,collegemenfess,Sat Mar 23 09:43:18 +0000 2024,"['ga', 'bilang', 'kalo', 'studi', 'independen', 'secapek', 'kirain', 'enak', 'online', 'rumah', 'ternyata']",ga bilang kalo studi independen capek kirain enak online rumah nyata
1771042495176009984, pernah ikut studi independen revou aku mau nanyananya sedikit nih,Proses Belajar Mengajar,1.0460840087428e+18,collegemenfess,Fri Mar 22 05:13:29 +0000 2024,"['pernah', 'ikut', 'studi', 'independen', 'revou', 'aku', 'mau', 'nanyananya', 'sedikit', 'nih']",pernah ikut studi independen revou aku mau nanyananya sedikit nih
1771003885697850112,bukan aku tp temenku lulusan biologi murni pas kuliah ikut studi independen magang bidang business development sampe hariini ngembangin dirinya bidang nder,Pengalaman Keseluruhan,1.66956060144897e+18,salsalsalm,Fri Mar 22 05:06:22 +0000 2024,"['bukan', 'aku', 'tp', 'temenku', 'lulusan', 'biologi', 'murni', 'pas', 'kuliah', 'ikut', 'studi', 'independen', 'magang', 'bidang', 'business', 'development', 'sampe', 'hariini', 'ngembangin', 'dirinya', 'bidang', 'nder']",bukan aku tp temenku lulus biologi murni pas kuliah ikut studi independen magang bidang business development sampe hariini ngembangin diri bidang nder
1770843099058639872,studi independen s i si sik sik sibatumanikam diparjogef sormadigottam dinamanginani sibambangkar julajula sibambangkar julajula,Pengalaman Keseluruhan,1.26058563235266e+18,sinarhindia,Thu Mar 21 16:01:10 +0000 2024,"['studi', 'independen', 's', 'i', 'si', 'sik', 'sik', 'sibatumanikam', 'diparjogef', 'sormadigottam', 'dinamanginani', 'sibambangkar', 'julajula', 'sibambangkar', 'julajula']",studi independen s i si sik sik sibatumanikam diparjogef sormadigottam dinamanginani sibambangkar julajula sibambangkar julajula
1770831258940999936,titipan ness ikut studi independen bangkit academy ngga tim ku butuh cc nihh kalau like or reply yah,Proses Belajar Mengajar,1.18728495837039e+18,unnesmenfess,Thu Mar 21 15:14:07 +0000 2024,"['titipan', 'ness', 'ikut', 'studi', 'independen', 'bangkit', 'academy', 'ngga', 'tim', 'ku', 'butuh', 'cc', 'nihh', 'kalau', 'like', 'or', 'reply', 'yah']",titip ness ikut studi independen bangkit academy ngga tim ku butuh cc nihh kalau like or reply yah
1767139611107849984,biaya nya diberikan pemerintah alias pihak kampus merdeka nya tinggal bayar uang kuliah aja dapat ilmu sertifikat kalau ga ikut studi independen msib booth camp bayarnya mahal jt a,Pengalaman Keseluruhan,9.35814791448248e+17,damnfcksht,Mon Mar 11 15:23:10 +0000 2024,"['biaya', 'nya', 'diberikan', 'pemerintah', 'alias', 'pihak', 'kampus', 'merdeka', 'nya', 'tinggal', 'bayar', 'uang', 'kuliah', 'aja', 'dapat', 'ilmu', 'sertifikat', 'kalau', 'ga', 'ikut', 'studi', 'independen', 'msib', 'booth', 'camp', 'bayarnya', 'mahal', 'jt', 'a']",biaya nya beri perintah alias pihak kampus merdeka nya tinggal bayar uang kuliah aja dapat ilmu sertifikat kalau ga ikut studi independen msib booth camp bayar mahal jt a
1767139611107849984,kalau gambaran kecil nya studi independen semacam booth camp jadi pembelajaran nya lewat zoom kebanyakan mitra zoom nya malam hari assignment project gitu,Pengalaman Keseluruhan,9.35814791448248e+17,damnfcksht,Mon Mar 11 15:20:25 +0000 2024,"['kalau', 'gambaran', 'kecil', 'nya', 'studi', 'independen', 'semacam', 'booth', 'camp', 'jadi', 'pembelajaran', 'nya', 'lewat', 'zoom', 'kebanyakan', 'mitra', 'zoom', 'nya', 'malam', 'hari', 'assignment', 'project', 'gitu']",kalau gambar kecil nya studi independen macam booth camp jadi ajar nya lewat zoom banyak mitra zoom nya malam hari assignment project gitu
1767139611107849984,kalau udah kerja ambil studi independen,Proses Belajar Mengajar,9.35814791448248e+17,damnfcksht,Mon Mar 11 14:31:31 +0000 2024,"['kalau', 'udah', 'kerja', 'ambil', 'studi', 'independen']",kalau udah kerja ambil studi independen
1767017622191940096,sejauh perlawanan mbkm normalitas baru antusiasme magang ikut pertukaran studi independen lebih besar menjadi fungsionaris bem tak kebagian cari sampingan jadi massa bayaran d,Pengalaman Keseluruhan,1682188555.0,ChrisWibisana,Mon Mar 11 05:37:19 +0000 2024,"['sejauh', 'perlawanan', 'mbkm', 'normalitas', 'baru', 'antusiasme', 'magang', 'ikut', 'pertukaran', 'studi', 'independen', 'lebih', 'besar', 'menjadi', 'fungsionaris', 'bem', 'tak', 'kebagian', 'cari', 'sampingan', 'jadi', 'massa', 'bayaran', 'd']",jauh lawan mbkm normalitas baru antusiasme magang ikut tukar studi independen lebih besar jadi fungsionaris bem tak bagi cari samping jadi massa bayar d
1767020484884140032,studi independen kampus merdeka zenius data analyst magang bersertifikat kampus merdeka yayasan hasnur centre junior researcher seleksi tingkat universitas pkmpm seleksi gemastik kti finalis lkti matematika,Pengalaman Keseluruhan,502580387.0,Himakom_unlam,Mon Mar 11 02:51:31 +0000 2024,"['studi', 'independen', 'kampus', 'merdeka', 'zenius', 'data', 'analyst', 'magang', 'bersertifikat', 'kampus', 'merdeka', 'yayasan', 'hasnur', 'centre', 'junior', 'researcher', 'seleksi', 'tingkat', 'universitas', 'pkmpm', 'seleksi', 'gemastik', 'kti', 'finalis', 'lkti', 'matematika']",studi independen kampus merdeka zenius data analyst magang sertifikat kampus merdeka yayasan hasnur centre junior researcher seleksi tingkat universitas pkmpm seleksi gemastik kti final lkti matematika
1766685579004270080,ges kalau kegiatan studi independen termasuk funding bukan iisma,Proses Belajar Mengajar,1.49995841346734e+18,IISMAfess,Sun Mar 10 04:40:40 +0000 2024,"['ges', 'kalau', 'kegiatan', 'studi', 'independen', 'termasuk', 'funding', 'bukan', 'iisma']",ges kalau giat studi independen masuk funding bukan iisma
1766322382690749952,halo kakak unej mau tanya sebenernya studi independen sama magang msib sama jujur bingung bedainnya gimana sama tanya kakak pernah ikut msib sesusah kasih wejangan dong buat sender masi semester hehe terimakasii,Proses Belajar Mengajar,1.28174637928336e+18,MenfessUnej,Sat Mar 09 04:37:27 +0000 2024,"['halo', 'kakak', 'unej', 'mau', 'tanya', 'sebenernya', 'studi', 'independen', 'sama', 'magang', 'msib', 'sama', 'jujur', 'bingung', 'bedainnya', 'gimana', 'sama', 'tanya', 'kakak', 'pernah', 'ikut', 'msib', 'sesusah', 'kasih', 'wejangan', 'dong', 'buat', 'sender', 'masi', 'semester', 'hehe', 'terimakasii']",halo kakak unej mau tanya sebenernya studi independen sama magang msib sama jujur bingung bedainnya gimana sama tanya kakak pernah ikut msib susah kasih wejang dong buat sender mas semester hehe terimakasii
1766290082842240000,gak berasa greaters studi independen mau memasuki minggu keempat aja nih jangan lupa buat save jadwalnya,Administrasi,1.10822276981092e+18,id_greatedu,Sat Mar 09 02:29:06 +0000 2024,"['gak', 'berasa', 'greaters', 'studi', 'independen', 'mau', 'memasuki', 'minggu', 'keempat', 'aja', 'nih', 'jangan', 'lupa', 'buat', 'save', 'jadwalnya']",gak asa greaters studi independen mau pasuk minggu empat aja nih jangan lupa buat save jadwal
1766252031533309952,pake pengalaman organisasi studi independen volunteer online course dulu sebelumnya,Pengalaman Keseluruhan,1.27586519276564e+18,keetahui,Fri Mar 08 23:59:19 +0000 2024,"['pake', 'pengalaman', 'organisasi', 'studi', 'independen', 'volunteer', 'online', 'course', 'dulu', 'sebelumnya']",pake alam organisasi studi independen volunteer online course dulu belum
1765311930208780032,halo ka mohon maaf izin meluruskan twit pengalaman pribadi mbkm memengaruhi studi lanjut s maksud mbkm studi independen risetpenelitian skripsi ambil lebih mudah riset,Pengalaman Keseluruhan,2413304222.0,fardanayy,Fri Mar 08 16:35:37 +0000 2024,"['halo', 'ka', 'mohon', 'maaf', 'izin', 'meluruskan', 'twit', 'pengalaman', 'pribadi', 'mbkm', 'memengaruhi', 'studi', 'lanjut', 's', 'maksud', 'mbkm', 'studi', 'independen', 'risetpenelitian', 'skripsi', 'ambil', 'lebih', 'mudah', 'riset']",halo ka mohon maaf izin lurus twit alam pribadi mbkm pengaruh studi lanjut s maksud mbkm studi independen risetpenelitian skripsi ambil lebih mudah riset
1766061318946360064,dips adakah kalian ikut studi independen bangkit academy kalau mutualan bwt capstone,Proses Belajar Mengajar,1.17705235692551e+18,undipmenfess,Fri Mar 08 11:20:04 +0000 2024,"['dips', 'adakah', 'kalian', 'ikut', 'studi', 'independen', 'bangkit', 'academy', 'kalau', 'mutualan', 'bwt', 'capstone']",dips ada kalian ikut studi independen bangkit academy kalau mutualan bwt capstone
1765770073112009984,sender semester lg merasa paling sepi banget allah sender studi independen kerjaanya ngerjain course doang need someone to talkk plsss braw,Pengalaman Keseluruhan,2970636770.0,ub_mfs,Thu Mar 07 16:02:46 +0000 2024,"['sender', 'semester', 'lg', 'merasa', 'paling', 'sepi', 'banget', 'allah', 'sender', 'studi', 'independen', 'kerjaanya', 'ngerjain', 'course', 'doang', 'need', 'someone', 'to', 'talkk', 'plsss', 'braw']",sender semester lg rasa paling sepi banget allah sender studi independen kerjaanya ngerjain course doang need someone to talkk plsss braw
1765656604974980096,terkhusus magang studi independen masalah sebelumnya mbkm terkhusus gap skill mahasiswa industri lewat mbkm diatas berusaha menghilangkan maslaah,Pengalaman Keseluruhan,1.6747015276621e+18,__airu___,Thu Mar 07 08:31:54 +0000 2024,"['terkhusus', 'magang', 'studi', 'independen', 'masalah', 'sebelumnya', 'mbkm', 'terkhusus', 'gap', 'skill', 'mahasiswa', 'industri', 'lewat', 'mbkm', 'diatas', 'berusaha', 'menghilangkan', 'maslaah']",khusus magang studi independen masalah belum mbkm khusus gap skill mahasiswa industri lewat mbkm atas usaha hilang maslaah
1765656604974980096,kalau membredel kemampuan berpikir kritis emang kuliah semester sebelumnya cukup melatih kemampuan berpikir kritis mbkm gak cuma magang studi independen pengabdian masyarakat projek independen pertuakaran pelajar,Proses Belajar Mengajar,1.6747015276621e+18,__airu___,Thu Mar 07 08:31:54 +0000 2024,"['kalau', 'membredel', 'kemampuan', 'berpikir', 'kritis', 'emang', 'kuliah', 'semester', 'sebelumnya', 'cukup', 'melatih', 'kemampuan', 'berpikir', 'kritis', 'mbkm', 'gak', 'cuma', 'magang', 'studi', 'independen', 'pengabdian', 'masyarakat', 'projek', 'independen', 'pertuakaran', 'pelajar']",kalau bredel mampu pikir kritis emang kuliah semester belum cukup latih mampu pikir kritis mbkm gak cuma magang studi independen abdi masyarakat projek independen pertuakaran ajar
1765591203511429888,mbkm gak cuma magang sama studi independen pengabdian iisma riset lagipula mbkm gak wajib cuma opsi terus mbkm banyak peminatnya emang mbkm lebih beneficial dimata mahasiswa dibanding kelas biasa realita kehidupan,Proses Belajar Mengajar,1.68889581920083e+18,_kurohikari,Thu Mar 07 04:12:00 +0000 2024,"['mbkm', 'gak', 'cuma', 'magang', 'sama', 'studi', 'independen', 'pengabdian', 'iisma', 'riset', 'lagipula', 'mbkm', 'gak', 'wajib', 'cuma', 'opsi', 'terus', 'mbkm', 'banyak', 'peminatnya', 'emang', 'mbkm', 'lebih', 'beneficial', 'dimata', 'mahasiswa', 'dibanding', 'kelas', 'biasa', 'realita', 'kehidupan']",mbkm gak cuma magang sama studi independen abdi iisma riset lagipula mbkm gak wajib cuma opsi terus mbkm banyak minat emang mbkm lebih beneficial mata mahasiswa banding kelas biasa realita hidup
1765526877350010112,its me semester ikut studi independen gak ketemu siapasiapa ambil keputusan semarang alhasil kos sendirian aja mau kemanamana sendirian gatau sama siapa kawankawan mbkm masingmasing jauhjauh rumahnya sendirisendiri ehehe,Pengalaman Keseluruhan,1.10439819065515e+18,lolipopmateng,Wed Mar 06 23:56:24 +0000 2024,"['its', 'me', 'semester', 'ikut', 'studi', 'independen', 'gak', 'ketemu', 'siapasiapa', 'ambil', 'keputusan', 'semarang', 'alhasil', 'kos', 'sendirian', 'aja', 'mau', 'kemanamana', 'sendirian', 'gatau', 'sama', 'siapa', 'kawankawan', 'mbkm', 'masingmasing', 'jauhjauh', 'rumahnya', 'sendirisendiri', 'ehehe']",its me semester ikut studi independen gak ketemu siapasiapa ambil putus semarang alhasil kos sendiri aja mau kemanamana sendiri gatau sama siapa kawankawan mbkm masingmasing jauhjauh rumah sendirisendiri ehehe
